SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
22/12/2022   ;32        ;TN0003400116;AB Da 29 3/40     ;3.570     ;3.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400157;AB Da 34 2/59     ;1.560     ;1.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400207;AB Da 1/27        ;1.650     ;1.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400272;ABDA 1/14 11122007;2.960     ;2.960     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400371;AB Da 3/37 281209 ;3.110     ;3.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400454;AB Da 1/10 110613 ;3.490     ;3.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400512;AB DA1/24 01082016;1.400     ;1.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003400579;AB DA1/25 300617  ;1.290     ;1.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003600434;ATBDA1/7 09/11/05 ;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003600517;ATB Da 1/10 151208;0.350     ;0.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003600616;ATB Da 1/16 161210;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003800711;ALKIM Da          ;4.280     ;4.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003800729;ALKIM Da 04       ;3.890     ;3.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0003800737;ALK Da 1/10 240603;3.540     ;3.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004000089;SIMPAR Da 1/5     ;13.020    ;13.020    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004000105;SIMPA Da1/6 010708;9.300     ;9.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004000121;SIMPA Da1/7 010710;6.980     ;6.980     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004000147;SIMPA Da1/8 020712;5.430     ;5.430     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004000154;SIMPA DA2/9 010714;7.890     ;7.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004201042;CIL DA 2007 1/4   ;12.250    ;12.250    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004201117;CIL Da 1/5 301208 ;8.170     ;8.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004201216;CIL Da 1/3 110610 ;10.210    ;10.210    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004201281;CIL Da 1/4 030611 ;6.120     ;6.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004700266;ATL Da 1/5 290808 ;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0004700472;ATL Da 2/17 261112;0.420     ;0.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0005030028;STIP Da1/10 0703  ;0.450     ;0.450     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0005700034;PGH Da 2/25 230611;0.810     ;0.810     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006440028;MAG GEN Da 1/2    ;6.290     ;6.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006530059;SOTETEL Da1/6     ;0.940     ;0.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006530067;SOT Da 1/5  010102;0.940     ;0.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006530075;SOT Da 1/5 010703 ;0.780     ;0.780     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006530083;SOT Da 1/10 150704;0.360     ;0.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006530091;SOT Da1/22  010906;0.160     ;0.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560023;SOTUVER Da 1/24   ;1.610     ;1.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560049;STV Da 1/25 010700;1.480     ;1.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560064;SOTUVER Da 3/34   ;3.000     ;3.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560098;STV02 3/10 010102 ;7.860     ;7.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560148;STV Da10/31 160712;6.390     ;6.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560155;SOTUV Da1/7 180713;2.470     ;2.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560189;SOTUV DA3/41 10714;1.180     ;1.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560197;STV DA 3/40 200715;1.130     ;1.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560221;STV DA2/23 4122017;1.180     ;1.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006560247;SOTUV DA7/32 91020;2.290     ;2.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006580021;MGR Da1/3 050710  ;2.210     ;0.010     ;0.010     ;0.010     ;2                 ;2              ;0.020
22/12/2022   ;32        ;TN0006580039;MGR DA 1/10 201217;0.600     ;0.020     ;0.020     ;0.020     ;6                 ;2              ;0.120
22/12/2022   ;32        ;TN0006590020;SIAME Da5/11      ;2.770     ;2.770     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006590061;SIAME Da1/10      ;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006590087;SIAME Da1/8       ;0.620     ;0.620     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006590103;SIAM Da1/25 280704;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006590111;SIAM DA1/10 160721;0.390     ;0.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006610141;ATTIJARI LS ROMPU ;12.500    ;12.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006610448;TJL DA 3/17 210717;3.150     ;3.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006650022;ELECTROSTAR Da 1/6;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660021;STPIL Da1/10 0703 ;2.480     ;2.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660039;STPILDA0807 1/10  ;2.250     ;2.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660047;STPIL Da1/25301208;0.870     ;0.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660054;STPIL Da1/20 02712;1.030     ;1.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660062;STPIL Da1/33 01713;0.610     ;0.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660070;STPIL DA1/17 20614;1.110     ;1.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660088;STPL DA1/32 180615;0.570     ;0.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660096;STPIL DA1/39 01716;0.460     ;0.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660104;STPILDA1/56 300617;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006660112;STPILDA1/39 290618;0.420     ;0.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006720072;ML DA 1/4 250515  ;0.560     ;0.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780027;SOMOC Da 1/7 0803 ;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780043;SOMOC Da 1/10 0708;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780050;SOMOC Da 1/20 2007;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780068;SOMC Da1/10 261211;0.110     ;0.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780076;SOMC Da1/45 211212;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780084;SOMC Da2/35 231213;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780092;SOMC DA3/37 250814;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0006780100;SOM DA 1/23 201015;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130024;GIF DA 1/10 2008  ;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130032;GIF Da 1/11 160209;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130040;GIF Da 1/4 200711 ;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130057;GIF Da 1/5 101212 ;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130065;GIF Da27/1000 8713;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130073;GIF DA4/237 270415;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007130081;GIF DA5/429 310715;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007140031;ASSDa1/9(01/07/05);0.520     ;0.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007140049;ASSAD Da1/4 150609;0.940     ;0.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007140056;ASS Da 1/10 020610;0.340     ;0.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007140064;ASS Da 1/22 200611;0.150     ;0.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007140072;ASS Da 1/23 010812;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007180037;SITSDa1/9 28/03/07;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007200132;WIFAK DA1/2 121015;0.600     ;0.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007210032;SOKNA Da1/5 020712;0.740     ;0.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007210040;SOKNA Da2/5 010714;1.050     ;1.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007250020;ADWYA DA 1/10 2007;1.250     ;1.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007250046;ADWYA Da 1/5 90812;2.080     ;0.500     ;0.500     ;0.500     ;3                 ;3              ;1.500
22/12/2022   ;32        ;TN0007250053;ADWYA DA1/5 040814;1.730     ;0.900     ;0.900     ;0.900     ;2                 ;2              ;1.800
22/12/2022   ;32        ;TN0007250061;ADWA DA1/12 311215;0.670     ;0.500     ;0.500     ;0.500     ;8                 ;4              ;4.000
22/12/2022   ;32        ;TN0007250079;ADWYA DA1/8 071116;0.890     ;0.700     ;0.700     ;0.700     ;1                 ;1              ;0.700
22/12/2022   ;32        ;TN0007250087;ADW DA 1/15 310717;0.440     ;0.050     ;0.050     ;0.050     ;7                 ;3              ;0.350
22/12/2022   ;32        ;TN0007250095;ADW DA 1/22 310718;0.280     ;0.050     ;0.050     ;0.050     ;21                ;3              ;1.050
22/12/2022   ;32        ;TN0007270036;Da TPR 11/149 2006;0.600     ;0.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270044;TPR Da 1/8 200509 ;0.900     ;0.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270051;TPR Da 1/36 250510;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270069;TPR Da 5/37 150611;0.830     ;0.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270077;TPR Da 1/21 250612;0.280     ;0.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270085;TPR Da 1/44 250613;0.130     ;0.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007270093;TPR  DA 1/9 260716;0.570     ;0.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007290034;SOPATDa1/20 010708;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007290059;SOPATDa1/10 140213;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007290109;SOPAT NS j01012019;0.910     ;0.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007300023;ARTES Da1/4 230712;2.470     ;2.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007300031;ARTES Da1/5 040313;1.640     ;1.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007310378;HL DA 1/10 180817 ;0.710     ;0.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007310519;HL DA37/100 090720;1.700     ;1.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007400039;CC Da 1/52 201210 ;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007440035;TLN DA 1/10 010719;0.800     ;0.800     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007510035;LNDOR DA1/32 80617;0.230     ;0.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007540032;NBL Da1/45 161213 ;0.170     ;0.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007540040;NBL DA 1/10 280717;0.710     ;0.610     ;0.610     ;0.610     ;63                ;2              ;38.430
22/12/2022   ;32        ;TN0007550023;CITY DA1/3 230919 ;4.460     ;4.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007570021;ECYCL DA1/2 010616;18.830    ;18.830    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007570039;ECYC DA1/10 010719;3.180     ;3.000     ;3.000     ;3.000     ;11                ;3              ;33.000
22/12/2022   ;32        ;TN0007610025;SAH DA 1/7 050814 ;2.900     ;2.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007610033;SAH DA 1/20 050914;0.970     ;0.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007610041;SAH Da 1/5 230615 ;3.220     ;3.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007610058;SAH DA 1/14 250117;1.070     ;1.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007610066;SAH DA 1/17 070717;0.830     ;0.010     ;0.010     ;0.010     ;7                 ;3              ;0.070
22/12/2022   ;32        ;TN0007610074;SAH DA 1/14 131217;0.950     ;0.010     ;0.010     ;0.010     ;5                 ;3              ;0.050
22/12/2022   ;32        ;TN0007610082;SAH DA 1/14 010818;0.880     ;0.020     ;0.020     ;0.020     ;3                 ;3              ;0.060
22/12/2022   ;32        ;TN0007610090;SAH DA 1/18 031218;0.650     ;0.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007620032;MPBS DA1/10 070717;0.650     ;0.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007620040;MPBS DA1/20 050718;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007620057;MPBS DA1/10 100719;0.530     ;0.530     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007620065;MPBS DA1/17 100820;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007700032;PLAST DA1/4 161216;0.520     ;0.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007700065;PLA DA3/100 231020;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007700081;PLA DA7/103 190721;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007720022;UMED D76/509 26716;1.380     ;1.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007720030;UMD DA11/117 40817;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007740020;SAM DA 1/10 280717;0.480     ;0.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN0007740038;SAM DA 1/5 300920 ;0.680     ;0.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN2H8I4GI6F8;PLAST DA1/5 190722;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TN7F9QE5NT90;OTH DA1/2 181121  ;3.680     ;3.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TNF8FC5GRVG9;STV NG J 01012023 ;8.200     ;7.810     ;7.810     ;7.810     ;264               ;6              ;2061.840
22/12/2022   ;32        ;TNUTSNMT2ET9;ECYC DA1/10 040822;2.500     ;2.000     ;2.000     ;2.000     ;8                 ;3              ;16.000
22/12/2022   ;32        ;TNXI9LTW0FO7;STV DA2/11 280722 ;1.490     ;1.720     ;1.720     ;1.720     ;12                ;4              ;20.640
22/12/2022   ;32        ;TNYHLWKDE9D7;BT DA 1/5 10052022;1.030     ;1.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;32        ;TNZTIVM7NY78;SAH DA1/4 22082022;2.230     ;1.700     ;1.700     ;1.700     ;14                ;1              ;23.800
22/12/2022   ;33        ;TN0007680044;AMI DA 1/4 110817 ;0.860     ;0.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;33        ;TN0007680051;AMI DA27/35 241120;1.500     ;1.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0001200401;TUNISAIR          ;0.470     ;0.470     ;0.470     ;0.470     ;100               ;3              ;47.000
22/12/2022   ;99        ;TN0001500859;AMS               ;0.920     ;0.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0003800703;ALKIMIA           ;35.350    ;33.760    ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0006650014;ELECTROSTAR       ;0.240     ;0.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0006670012;SIPHAT            ;4.110     ;4.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0007130016;GIF-FILTER        ;0.440     ;0.440     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0007140015;ASSAD             ;1.090     ;1.080     ;1.080     ;1.090     ;19053             ;18             ;20589.770
22/12/2022   ;99        ;TN0007340011;SERVICOM          ;0.200     ;0.210     ;0.210     ;0.210     ;16790             ;27             ;3525.900
22/12/2022   ;99        ;TN0007500010;AETECH            ;0.840     ;0.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0007590011;CELLCOM           ;3.250     ;3.150     ;3.150     ;3.150     ;2350              ;4              ;7402.500
22/12/2022   ;99        ;TN0007650013;TAWASOL GP HOLDING;0.520     ;0.520     ;0.520     ;0.520     ;960               ;4              ;499.200
22/12/2022   ;99        ;TN0007660012;MAGHREB INTERN PUB;0.130     ;0.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
22/12/2022   ;99        ;TN0007690019;UADH              ;0.400     ;0.410     ;0.410     ;0.410     ;105               ;2              ;43.050
22/12/2022   ;99        ;TN0007730013;SANIMED           ;1.640     ;1.710     ;1.710     ;1.710     ;5                 ;1              ;8.550
23/12/2022   ;11        ;TN0001100254;SFBT              ;13.800    ;13.610    ;13.400    ;14.000    ;114615            ;79             ;1569538.050
23/12/2022   ;11        ;TN0001600154;ATTIJARI BANK     ;35.980    ;35.960    ;35.510    ;35.960    ;3541              ;33             ;125844.050
23/12/2022   ;11        ;TN0001800457;BIAT              ;88.300    ;88.950    ;88.300    ;88.950    ;1801              ;28             ;159476.900
23/12/2022   ;11        ;TN0001900604;BH BANK           ;14.780    ;14.400    ;14.400    ;14.780    ;562               ;10             ;8100.880
23/12/2022   ;11        ;TN0002200053;BT                ;5.160     ;5.170     ;5.150     ;5.170     ;15420             ;14             ;79518.840
23/12/2022   ;11        ;TN0002600955;STB               ;3.810     ;3.700     ;3.680     ;3.810     ;18314             ;51             ;68056.190
23/12/2022   ;11        ;TN0003100609;BNA               ;8.690     ;8.740     ;8.630     ;8.790     ;4539              ;50             ;39510.470
23/12/2022   ;11        ;TN0003200755;ICF               ;89.960    ;89.950    ;89.950    ;89.960    ;94                ;4              ;8455.390
23/12/2022   ;11        ;TN0003400058;AMEN BANK         ;26.000    ;25.900    ;25.900    ;26.000    ;1293              ;11             ;33544.700
23/12/2022   ;11        ;TN0003600350;ATB               ;2.990     ;2.820     ;2.820     ;2.900     ;24873             ;41             ;70401.360
23/12/2022   ;11        ;TN0003900107;UIB               ;24.170    ;24.000    ;23.950    ;24.010    ;32010             ;39             ;768197.300
23/12/2022   ;11        ;TN0004700100;ATL               ;2.840     ;2.810     ;2.800     ;2.840     ;15626             ;15             ;43841.410
23/12/2022   ;11        ;TN0005700018;POULINA GP HOLDING;8.750     ;8.750     ;8.750     ;8.750     ;1350              ;7              ;11812.500
23/12/2022   ;11        ;TN0006530018;SOTETEL           ;3.190     ;3.090     ;3.080     ;3.150     ;1689              ;13             ;5218.240
23/12/2022   ;11        ;TN0006560015;SOTUVER           ;8.600     ;8.600     ;8.600     ;8.700     ;7373              ;33             ;63628.340
23/12/2022   ;11        ;TN0006580013;SOTUMAG           ;5.000     ;5.070     ;4.990     ;5.110     ;2211              ;21             ;11066.750
23/12/2022   ;11        ;TN0006590012;SIAME             ;3.680     ;3.680     ;3.600     ;3.680     ;1626              ;12             ;5975.580
23/12/2022   ;11        ;TN0006610018;ATTIJARI LEASING  ;13.700    ;13.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/12/2022   ;11        ;TN0006660013;SOTRAPIL          ;12.200    ;12.170    ;12.170    ;12.200    ;1110              ;14             ;13521.860
23/12/2022   ;11        ;TN0006780019;SOMOCER           ;0.800     ;0.790     ;0.790     ;0.810     ;56020             ;30             ;44572.180
23/12/2022   ;11        ;TN0007250012;ADWYA             ;5.950     ;5.950     ;5.950     ;5.950     ;1774              ;6              ;10555.300
23/12/2022   ;11        ;TN0007270010;TPR               ;4.060     ;4.060     ;4.060     ;4.080     ;4928              ;13             ;20028.680
23/12/2022   ;11        ;TN0007290018;SOPAT             ;1.410     ;1.410     ;1.410     ;1.410     ;6063              ;6              ;8548.830
23/12/2022   ;11        ;TN0007300015;ARTES             ;5.190     ;5.000     ;4.920     ;5.110     ;8173              ;43             ;40713.080
23/12/2022   ;11        ;TN0007400013;CARTHAGE CEMENT   ;1.900     ;1.890     ;1.850     ;1.900     ;85251             ;94             ;159173.500
23/12/2022   ;11        ;TN0007410012;ENNAKL AUTOMOBILES;11.650    ;11.650    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/12/2022   ;11        ;TN0007440019;TELNET HOLDING    ;7.000     ;7.000     ;6.850     ;7.200     ;11826             ;49             ;81530.810
23/12/2022   ;11        ;TN0007510019;LAND OR           ;6.250     ;6.250     ;6.250     ;6.250     ;400               ;2              ;2500.000
23/12/2022   ;11        ;TN0007530017;ONE TECH HOLDING  ;7.130     ;7.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/12/2022   ;11        ;TN0007540016;NEW BODY LINE     ;4.900     ;4.940     ;4.900     ;4.940     ;50                ;2              ;245.200
23/12/2022   ;11        ;TN0007550015;CITY CARS         ;10.700    ;10.500    ;10.300    ;10.650    ;773               ;10             ;8100.850
23/12/2022   ;11        ;TN0007570013;EURO-CYCLES       ;25.100    ;25.340    ;25.080    ;25.390    ;2549              ;37             ;64178.830
23/12/2022   ;11        ;TN0007610017;SAH               ;8.980     ;8.980     ;8.650     ;9.000     ;4224              ;47             ;37634.650
23/12/2022   ;11        ;TN0007620016;MPBS              ;4.700     ;4.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/12/2022   ;11        ;TN0007630015;SOTIPAPIER        ;6.480     ;6.460     ;6.360     ;6.480     ;1773              ;6              ;11417.580
23/12/2022   ;11        ;TN0007670011;DELICE HOLDING    ;12.700    ;12.700    ;12.690    ;12.700    ;476               ;7              ;6044.400
23/12/2022   ;11        ;TN0007720014;UNIMED            ;6.990     ;6.990     ;6.890     ;6.990     ;81                ;3              ;562.190
23/12/2022   ;11        ;TN0007740012;ATELIER MEUBLE INT;2.900     ;2.970     ;2.900     ;2.990     ;4184              ;18             ;12274.160
23/12/2022   ;11        ;TNNGTFLC2986;STA               ;24.680    ;24.680    ;24.680    ;24.760    ;137               ;6              ;3381.940
23/12/2022   ;11        ;TNQPQXRODTH8;SMART TUNISIE     ;20.890    ;20.900    ;20.900    ;21.000    ;4343              ;23             ;90828.770
