SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
31/10/2024   ;21        ;TNHG2VXQ3BG0;"ENAT1 2022 B 8,90%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNHOFRXHSG72;"ENT22023T+1,7% APP";94.010    ;94.010    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNHUVZNLATV4;BTA 8% Janv 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNHZAONAPWF9;"ENAT1 2023T+1,95%C";100.620   ;100.620   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNI9EO2MTU05;"ENAT2 2022 9,60% C";99.270    ;99.270    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNIHWO49ARG5;BHSB1026T+2.7%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNIKWGWIVBC2;ATL0529 10.55% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNINM1L131F4;ENAT3 HASSAN2024 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNIZ090I5G66;"ENAT3 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJ1M1ZAWYG5;"ENAT22022 9,25%APP";99.120    ;99.120    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJ48E224391;"ENT12024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJL4N1SD7B2;"BTA 8,8% Sept 2032";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJQTACHIQQ5;HL B0329 9.8%P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNJT7SUL9423;ENAT1HASSAN2023APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNKU48FZVRH1;TLF0427 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNL6Z2LXMEP5;STBSD0127 9.35%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNL7VQZVHR54;HLA0328 10.75% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNL8PGUB9C93;ABSA1028T+2.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNLBC9INKV10;"ENAT3 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNLEGO8CKWX3;"ENAT1 2022A T+2,4%";92.500    ;92.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNLI8MDN3K59;"ENAT12024 9,75%APP";92.660    ;92.660    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNLRQIP0OJY4;BTA 9% sept 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNM46OWVRPO6;ENAT2 HASSAN22 APP;65.000    ;65.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNMA55MMDD46;ATLA0228 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNMC9HTIB5A4;WC0133 10.25%P10-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNMCJHUZPRD0;"TLF0129 10,70% AP5";100.500   ;100.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNMCPXLL1EE2;"ENAT42023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNMEZPU3I4U2;TJL 1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNN0SOORH1F1;"BTA 8,25% Juin2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNN50G7PX8W5;"ENAT22023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNC5BCJLRM3;ENAT2HASSAN24APP  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNEAGRSF0D0;ENDA B0731 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";92.700    ;92.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNO6AI2ZF0D3;TJL 0329 10.6% AP5;99.460    ;99.460    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";93.000    ;93.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;98.440    ;98.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNOODT102PF5;"BTA 9,87% Oct 2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNPDPODY2398;"ENAT3 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNPSL0PEJVO7;"ENAT1 2022 A 8,80%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNPZ2BZUFO23;BSE0629 9.45% IF7 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNQCK0BPZ5A4;"ENT2 22 T+2,15%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNQHMI7RIBR5;"ENAT1 2022CT+2,65%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNQR5G236GA1;ENAT4 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNQVHB5WZ2K2;"ENAT2 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNQYE48RCJT2;TLF0129T+2.5%AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNR0O99VZUY8;TLF1027 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNR3ZRJWC984;ABSD1030 T+2.4%IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNR4CLXNS261;WIB A 0128 9.25%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNRGVSC8DE36;"ENAT3 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNRLFZ5FIX29;"ENAT1 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNRS9CVT3SJ7;"ENAT32023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNS70RLC1A97;ENAT2 HASSAN23 APP;57.000    ;57.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNSH8NXC1WC4;BHSA1026T+2.55P5-1;101.490   ;101.490   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNSTVM3VL445;ENAT2HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNSUXW7EBUQ0;"ENT32021T+2,45%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNT8IJDMSJP7;ENAT4 HASSAN2023 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNTGLIP3KDL6;STBSB0127 8.95%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNTKTEO5CIW5;"ENAT1 2023 9,95% C";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNTMJ1DJ4SH4;ABSC1030T+2.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNU9AUB15T16;ENAT2 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNUALDKV3BS3;BSB0627T+2.55% P5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNUSNP2H8PH1;TLF 0529T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNUWXR58DVH5;"ENAT1 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNV0IKZMIIV2;ENAT1HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNVE955M6R90;"ENAT3 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNVFSFLG1FH4;"ENAT4 2022T+2,25%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNVI299YK4C1;"ENT32023T+1,7% APP";97.500    ;97.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNVSDML2VYJ5;ENAT3 HASSAN2021 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNW1CN5IM5T4;ENAT1 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNWL1ODSWXK1;"ENT3 22 T+2,15%APP";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNWQS0MZ65V8;STBSA0127 8.7% AP5;99.520    ;99.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNWRCVSYL730;"ENAT4 2022 9,4% B ";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNWYE1PN6WF5;ATLB1030 10.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNX0K9990B08;"ENAT2 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNX8RLJOS6K2;ENAT1HASSAN2024APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNXFR5BNBPM9;STBSC0127 9.1% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNXIY8MEDJE3;TLF 1027 10% AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNXNSU5ILBI2;"ENAT32022 9,25%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNY1F6BOX6F5;"CIL0628 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNYJL6N2AEP6;TLF 0427 9.6% AP5 ;100.440   ;100.440   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNYZO6UGUZ33;"ENAT3 2021 8,80% B";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNZ2FOAA15O9;"ENT32024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNZBXQU5RZ91;"ENAT32021 8,70%APP";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;21        ;TNZSBU7F6WY7;TLF SA1026 9.8%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;32        ;TN0001000116;MONOPRIX Da       ;1.210     ;1.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;32        ;TN0001000124;MNP Da 1/2 100611 ;2.820     ;2.820     ;0.000     ;0.000     ;0                 ;0              ;0.000
31/10/2024   ;32        ;TN0001000132;MNP Da 1/5 040612 ;0.940     ;0.940     ;0.000     ;0.000     ;0                 ;0              ;0.000
